employee_id,Department,JobRole,Gender,Age,Education,BusinessTravel,YearsAtCompany,JobLevel,MonthlyIncome,orientation_completed,training_completion_percent,onboarding_days,onboarding_status,manager_assigned,buddy_assigned,first_week_checkin,onboarding_completion_date,total_tickets,high_priority_tickets,avg_resolution_hours,total_tool_actions,unique_tools_used
1772,Research & Development,Laboratory Technician,Male,41,4,Travel_Rarely,5,1,2289,Yes,93.8,7,Completed,Yes,Yes,Yes,2021-06-23,0.0,0.0,,5,4
1774,Sales,Sales Executive,Male,34,3,Non-Travel,15,2,4001,Yes,94.6,16,Completed,Yes,Yes,Yes,2016-08-18,1.0,0.0,1.1,2,2
1775,Research & Development,Manufacturing Director,Female,53,4,Non-Travel,3,4,12965,Yes,91.5,18,Completed,Yes,Yes,Yes,2023-06-20,0.0,0.0,,2,2
1778,Human Resources,Human Resources,Male,43,3,Travel_Rarely,9,1,3539,Yes,99.3,5,Completed,Yes,Yes,Yes,2017-06-19,1.0,0.0,5.6,4,2
1779,Sales,Sales Executive,Female,34,2,Travel_Rarely,2,2,6029,Yes,92.0,17,Completed,Yes,Yes,Yes,2024-08-06,0.0,0.0,,3,3
1780,Sales,Sales Representative,Male,21,1,Travel_Rarely,1,1,2679,Yes,91.3,12,Completed,Yes,Yes,Yes,2025-09-10,0.0,0.0,,8,7
1782,Research & Development,Laboratory Technician,Female,38,2,Travel_Rarely,5,1,3702,Yes,86.6,6,Completed,Yes,Yes,Yes,2021-07-29,0.0,0.0,,9,9
1783,Research & Development,Laboratory Technician,Female,22,1,Travel_Rarely,1,1,2398,Yes,86.4,15,Completed,Yes,Yes,Yes,2025-12-18,1.0,0.0,10.3,3,3
1784,Sales,Sales Executive,Female,31,4,Travel_Rarely,12,2,5468,Yes,99.3,18,Completed,Yes,Yes,Yes,2016-08-20,0.0,0.0,,3,3
1786,Research & Development,Manager,Female,51,3,Travel_Rarely,2,3,13116,Yes,93.4,16,Completed,Yes,Yes,Yes,2024-07-02,0.0,0.0,,8,6
1787,Sales,Sales Executive,Male,37,2,Travel_Rarely,5,2,4189,Yes,86.7,5,Completed,Yes,Yes,Yes,2021-06-11,1.0,0.0,11.2,5,4
1789,Research & Development,Research Director,Male,46,4,Travel_Rarely,2,5,19328,Yes,84.2,16,Completed,Yes,Yes,Yes,2024-07-31,1.0,0.0,0.9,6,6
1790,Research & Development,Healthcare Representative,Male,36,3,Travel_Rarely,12,3,8321,Yes,87.0,17,Completed,Yes,Yes,Yes,2016-08-19,0.0,0.0,,3,3
1792,Research & Development,Research Scientist,Male,44,2,Travel_Frequently,5,1,2342,Yes,94.4,5,Completed,Yes,Yes,Yes,2021-07-31,0.0,0.0,,6,4
1794,Human Resources,Human Resources,Male,37,2,Travel_Rarely,10,2,4071,Yes,88.8,11,Completed,Yes,Yes,Yes,2016-08-13,0.0,0.0,,7,6
1797,Sales,Sales Executive,Male,35,3,Travel_Rarely,10,2,5813,Yes,97.7,12,Completed,Yes,Yes,Yes,2016-08-14,1.0,0.0,3.8,9,8
1798,Research & Development,Research Scientist,Male,33,4,Travel_Rarely,10,1,3143,Yes,87.6,13,Completed,Yes,Yes,Yes,2016-08-15,1.0,0.0,3.3,5,4
1799,Research & Development,Research Scientist,Male,28,3,Travel_Rarely,5,1,2044,Yes,82.0,12,Completed,Yes,Yes,Yes,2021-07-20,1.0,1.0,46.7,6,5
1800,Research & Development,Research Director,Male,39,1,Travel_Rarely,4,3,13464,Yes,97.3,15,Completed,Yes,Yes,Yes,2022-06-27,0.0,0.0,,6,5
1801,Sales,Sales Executive,Male,46,2,Non-Travel,2,2,7991,Yes,93.7,7,Completed,Yes,Yes,Yes,2024-06-20,0.0,0.0,,5,5
1802,Research & Development,Laboratory Technician,Female,40,2,Travel_Rarely,4,1,3377,Yes,81.5,18,Completed,Yes,Yes,Yes,2022-07-22,2.0,2.0,43.25,5,4
1803,Research & Development,Healthcare Representative,Male,42,3,Travel_Rarely,0,2,5538,Yes,86.4,6,Completed,Yes,Yes,Yes,2026-07-19,3.0,1.0,15.233333333333334,1,1
1804,Research & Development,Manufacturing Director,Male,35,2,Non-Travel,7,2,5762,Yes,86.8,11,Completed,Yes,Yes,Yes,2019-08-09,0.0,0.0,,6,6
1805,Human Resources,Human Resources,Male,38,3,Non-Travel,11,1,2592,Yes,94.6,13,Completed,Yes,Yes,Yes,2016-08-15,0.0,0.0,,5,3
1807,Research & Development,Laboratory Technician,Male,34,4,Travel_Frequently,7,2,5346,Yes,98.0,6,Completed,Yes,Yes,Yes,2019-06-09,2.0,0.0,3.4499999999999997,5,5
1809,Research & Development,Manufacturing Director,Male,37,4,Travel_Rarely,10,2,4213,Yes,91.9,14,Completed,Yes,Yes,Yes,2016-08-16,1.0,0.0,3.8,6,6
1812,Sales,Sales Executive,Male,39,3,Travel_Frequently,2,2,4127,Yes,89.7,5,Completed,Yes,Yes,Yes,2024-06-09,0.0,0.0,,7,6
1813,Research & Development,Research Scientist,Male,43,3,Non-Travel,3,1,2438,Yes,98.8,7,Completed,Yes,Yes,Yes,2023-07-12,1.0,0.0,5.6,5,4
1814,Research & Development,Healthcare Representative,Male,41,3,Travel_Rarely,3,2,6870,Yes,97.8,7,Completed,Yes,Yes,Yes,2023-07-01,0.0,0.0,,5,5
1815,Sales,Sales Executive,Female,41,1,Travel_Rarely,22,3,10447,Yes,82.0,8,Completed,Yes,Yes,Yes,2016-08-10,1.0,0.0,2.2,6,4
1816,Research & Development,Manufacturing Director,Female,30,3,Travel_Rarely,7,3,9667,Yes,88.2,13,Completed,Yes,Yes,Yes,2019-08-03,1.0,0.0,2.1,5,3
1818,Human Resources,Human Resources,Female,26,2,Travel_Rarely,5,1,2148,Yes,98.5,13,Completed,Yes,Yes,Yes,2021-06-29,1.0,0.0,3.1,3,3
1821,Research & Development,Healthcare Representative,Female,46,2,Travel_Rarely,9,2,8926,Yes,93.2,9,Completed,Yes,Yes,Yes,2017-07-26,0.0,0.0,,3,3
1822,Research & Development,Healthcare Representative,Female,40,3,Travel_Rarely,5,2,6513,Yes,81.9,11,Completed,Yes,Yes,Yes,2021-07-28,0.0,0.0,,7,6
1823,Sales,Sales Executive,Male,34,2,Travel_Rarely,10,2,6799,Yes,91.0,12,Completed,Yes,Yes,Yes,2016-08-14,1.0,1.0,29.5,7,5
1824,Sales,Manager,Male,58,3,Non-Travel,16,4,16291,Yes,81.1,5,Completed,Yes,Yes,Yes,2016-08-07,0.0,0.0,,7,5
1826,Research & Development,Laboratory Technician,Male,35,4,Travel_Rarely,5,1,2705,Yes,81.8,18,Completed,Yes,Yes,Yes,2021-07-23,1.0,0.0,11.3,4,4
1827,Research & Development,Manufacturing Director,Female,47,3,Travel_Rarely,22,3,10333,Yes,92.5,12,Completed,Yes,Yes,Yes,2016-08-14,0.0,0.0,,8,6
1829,Research & Development,Healthcare Representative,Female,40,3,Travel_Rarely,7,2,4448,Yes,81.9,8,Completed,Yes,Yes,Yes,2019-07-29,1.0,1.0,60.8,5,5
1830,Research & Development,Research Scientist,Female,54,4,Travel_Rarely,7,2,6854,Yes,92.8,6,Completed,Yes,Yes,Yes,2019-07-29,0.0,0.0,,7,6
1833,Sales,Sales Executive,Female,31,4,Travel_Frequently,3,3,9637,Yes,96.9,9,Completed,Yes,Yes,Yes,2023-07-11,0.0,0.0,,4,4
1834,Research & Development,Research Scientist,Female,28,3,Travel_Rarely,3,1,3591,Yes,87.9,12,Completed,Yes,Yes,Yes,2023-06-24,1.0,0.0,10.1,6,5
1835,Sales,Sales Representative,Female,38,4,Travel_Rarely,4,2,5405,Yes,93.2,6,Completed,Yes,Yes,Yes,2022-06-11,0.0,0.0,,6,3
1836,Sales,Sales Executive,Male,26,3,Travel_Rarely,5,2,4684,Yes,90.9,7,Completed,Yes,Yes,Yes,2021-06-28,0.0,0.0,,7,5
1837,Research & Development,Research Director,Male,58,4,Travel_Frequently,2,4,15787,Yes,97.7,10,Completed,Yes,Yes,Yes,2024-07-18,0.0,0.0,,9,6
1839,Research & Development,Research Scientist,Female,18,3,Non-Travel,0,1,1514,Yes,85.3,12,Completed,Yes,Yes,Yes,2026-06-16,1.0,0.0,2.6,4,4
1842,Human Resources,Human Resources,Male,31,5,Travel_Rarely,1,1,2956,Yes,85.4,5,Completed,Yes,Yes,Yes,2025-12-01,3.0,0.0,2.0,3,3
1844,Human Resources,Human Resources,Male,29,3,Travel_Rarely,2,1,2335,Yes,95.0,15,Completed,Yes,Yes,Yes,2024-08-06,1.0,0.0,4.0,3,3
1845,Sales,Sales Executive,Female,45,4,Non-Travel,8,2,5154,Yes,81.7,10,Completed,Yes,Yes,Yes,2018-08-06,2.0,1.0,8.9,5,5
1847,Research & Development,Research Scientist,Female,36,4,Travel_Rarely,1,2,6962,Yes,95.1,8,Completed,Yes,Yes,Yes,2025-09-24,3.0,0.0,4.8,1,1
1849,Sales,Sales Executive,Male,43,4,Travel_Frequently,7,2,5675,Yes,81.2,11,Completed,Yes,Yes,Yes,2019-07-09,2.0,1.0,8.7,4,2
1850,Research & Development,Laboratory Technician,Female,27,2,Travel_Frequently,5,1,2379,Yes,90.5,13,Completed,Yes,Yes,Yes,2021-06-23,0.0,0.0,,5,5
1852,Research & Development,Laboratory Technician,Male,29,1,Travel_Frequently,11,1,3812,Yes,97.3,12,Completed,Yes,Yes,Yes,2016-08-14,0.0,0.0,,6,6
1853,Sales,Sales Executive,Male,32,4,Travel_Frequently,0,2,4648,Yes,28.8,26,Delayed,No,Yes,Yes,,1.0,1.0,12.5,3,2
1854,Research & Development,Research Scientist,Male,42,4,Non-Travel,6,1,2936,Yes,91.4,13,Completed,Yes,Yes,Yes,2020-07-13,0.0,0.0,,6,4
1856,Research & Development,Laboratory Technician,Female,47,4,Travel_Rarely,2,1,2105,Yes,91.4,14,Completed,Yes,Yes,Yes,2024-06-24,0.0,0.0,,5,4
1857,Research & Development,Manufacturing Director,Male,46,2,Travel_Rarely,9,3,8578,Yes,82.4,17,Completed,Yes,Yes,Yes,2017-08-10,1.0,0.0,2.3,4,3
1858,Human Resources,Human Resources,Male,28,2,Non-Travel,3,1,2706,Yes,83.5,7,Completed,Yes,Yes,Yes,2023-07-11,1.0,0.0,1.0,6,4
1859,Research & Development,Healthcare Representative,Male,29,1,Travel_Rarely,7,2,6384,Yes,96.2,7,Completed,Yes,Yes,Yes,2019-07-27,0.0,0.0,,6,5
1860,Research & Development,Laboratory Technician,Male,42,3,Travel_Rarely,0,1,3968,Yes,99.8,11,Completed,Yes,Yes,Yes,2026-07-22,3.0,0.0,5.566666666666666,1,1
1862,Sales,Sales Executive,Male,32,4,Travel_Rarely,2,2,9907,Yes,99.9,15,Completed,Yes,Yes,Yes,2024-08-03,1.0,0.0,3.9,5,3
1863,Sales,Sales Executive,Female,46,3,Travel_Rarely,19,4,13225,Yes,96.7,9,Completed,Yes,Yes,Yes,2016-08-11,0.0,0.0,,7,6
1864,Sales,Sales Representative,Female,27,1,Travel_Rarely,9,2,3540,Yes,98.2,17,Completed,Yes,Yes,Yes,2017-07-30,0.0,0.0,,2,2
1865,Human Resources,Human Resources,Male,29,1,Travel_Rarely,1,1,2804,Yes,91.1,13,Completed,Yes,Yes,Yes,2026-01-28,1.0,1.0,29.6,6,6
1866,Research & Development,Manager,Female,43,3,Travel_Rarely,16,5,19392,Yes,97.1,13,Completed,Yes,Yes,Yes,2016-08-15,0.0,0.0,,9,6
1867,Research & Development,Research Director,Male,48,3,Travel_Rarely,22,5,19665,Yes,98.3,5,Completed,Yes,Yes,Yes,2016-08-07,0.0,0.0,,3,3
1868,Research & Development,Research Scientist,Male,29,2,Travel_Frequently,1,1,2439,Yes,90.5,11,Completed,Yes,Yes,Yes,2025-08-17,0.0,0.0,,5,4
1869,Sales,Sales Executive,Female,46,3,Travel_Rarely,8,3,7314,Yes,88.3,7,Completed,Yes,Yes,Yes,2018-08-02,1.0,0.0,1.9,6,4
1870,Research & Development,Research Scientist,Female,27,3,Travel_Frequently,7,1,4774,Yes,91.8,17,Completed,Yes,Yes,Yes,2019-07-14,0.0,0.0,,5,5
1871,Research & Development,Research Scientist,Male,39,4,Travel_Rarely,2,2,3902,Yes,82.0,6,Completed,Yes,Yes,Yes,2024-06-07,0.0,0.0,,5,5
1873,Research & Development,Research Scientist,Male,55,4,Travel_Rarely,5,1,2662,Yes,95.6,17,Completed,Yes,Yes,Yes,2021-07-13,1.0,1.0,32.2,3,2
1875,Sales,Sales Representative,Female,28,3,Travel_Rarely,1,1,2856,Yes,50.5,30,In Progress,Yes,No,Yes,,1.0,0.0,0.9,5,3
1876,Sales,Sales Representative,Male,30,3,Travel_Rarely,1,1,1081,Yes,80.7,9,Completed,Yes,Yes,Yes,2025-09-17,1.0,0.0,2.6,8,8
1878,Research & Development,Research Scientist,Male,22,1,Travel_Rarely,1,1,2472,Yes,92.2,16,Completed,Yes,Yes,Yes,2025-11-06,1.0,0.0,2.6,3,3
1880,Sales,Sales Executive,Female,36,4,Travel_Rarely,10,2,5673,Yes,80.8,10,Completed,Yes,Yes,Yes,2016-08-12,2.0,0.0,2.1,4,3
1881,Research & Development,Laboratory Technician,Male,31,3,Travel_Rarely,10,2,4197,Yes,84.8,16,Completed,Yes,Yes,Yes,2016-08-18,1.0,0.0,7.7,4,4
1882,Sales,Sales Executive,Male,34,3,Travel_Rarely,5,3,9713,Yes,98.4,10,Completed,Yes,Yes,Yes,2021-07-12,1.0,1.0,13.8,8,6
1883,Research & Development,Laboratory Technician,Male,29,3,Travel_Rarely,3,1,2062,Yes,86.8,17,Completed,Yes,Yes,Yes,2023-08-17,0.0,0.0,,5,5
1885,Research & Development,Research Scientist,Male,37,4,Travel_Rarely,5,2,4284,Yes,86.2,18,Completed,Yes,Yes,Yes,2021-07-31,1.0,0.0,2.1,3,3
1886,Research & Development,Manufacturing Director,Female,35,2,Travel_Rarely,3,2,4788,Yes,97.2,15,Completed,Yes,Yes,Yes,2023-07-16,0.0,0.0,,6,6
1888,Research & Development,Manufacturing Director,Female,45,2,Travel_Rarely,9,2,5906,Yes,99.4,8,Completed,Yes,Yes,Yes,2017-08-04,0.0,0.0,,5,4
1890,Human Resources,Human Resources,Male,36,1,Travel_Frequently,10,2,3886,Yes,86.0,16,Completed,Yes,Yes,Yes,2016-08-18,1.0,0.0,3.1,6,3
1892,Research & Development,Manager,Male,40,4,Travel_Rarely,19,4,16823,Yes,95.5,10,Completed,Yes,Yes,Yes,2016-08-12,0.0,0.0,,6,6
1893,Research & Development,Research Scientist,Female,26,2,Travel_Rarely,1,1,2933,Yes,92.1,6,Completed,Yes,Yes,Yes,2025-12-01,1.0,0.0,11.5,5,5
1898,Sales,Sales Executive,Female,27,2,Travel_Rarely,8,2,6500,Yes,88.8,18,Completed,Yes,Yes,Yes,2018-08-08,0.0,0.0,,5,4
1900,Research & Development,Manager,Female,48,3,Travel_Frequently,22,4,17174,Yes,94.8,17,Completed,Yes,Yes,Yes,2016-08-19,1.0,0.0,7.0,7,6
1903,Research & Development,Healthcare Representative,Male,44,4,Travel_Rarely,2,2,5033,Yes,97.3,18,Completed,Yes,Yes,Yes,2024-07-16,1.0,0.0,7.6,2,2
1905,Research & Development,Research Scientist,Male,34,4,Non-Travel,5,1,2307,Yes,90.3,7,Completed,Yes,Yes,Yes,2021-08-05,1.0,0.0,1.0,5,5
1907,Research & Development,Laboratory Technician,Male,56,2,Travel_Rarely,4,1,2587,Yes,86.2,13,Completed,Yes,Yes,Yes,2022-08-10,0.0,0.0,,8,7
1908,Sales,Sales Executive,Male,36,2,Travel_Rarely,4,2,5507,Yes,82.7,18,Completed,Yes,Yes,Yes,2022-07-25,0.0,0.0,,3,3
1909,Sales,Sales Executive,Female,41,3,Travel_Rarely,5,2,4393,Yes,97.6,5,Completed,Yes,Yes,Yes,2021-07-04,0.0,0.0,,5,5
1911,Research & Development,Research Director,Male,42,3,Travel_Rarely,13,3,13348,Yes,83.9,18,Completed,Yes,Yes,Yes,2016-08-20,1.0,0.0,6.8,3,3
1912,Sales,Sales Executive,Female,31,2,Travel_Rarely,5,2,6583,Yes,96.7,8,Completed,Yes,Yes,Yes,2021-07-28,0.0,0.0,,5,4
1915,Sales,Sales Executive,Female,34,1,Travel_Rarely,4,2,8103,Yes,89.1,10,Completed,Yes,Yes,Yes,2022-08-09,0.0,0.0,,6,5
1916,Research & Development,Laboratory Technician,Female,31,3,Travel_Rarely,2,1,3978,Yes,84.0,10,Completed,Yes,Yes,Yes,2024-06-26,0.0,0.0,,5,5
1918,Research & Development,Laboratory Technician,Male,26,3,Travel_Frequently,7,1,2544,Yes,89.3,11,Completed,Yes,Yes,Yes,2019-06-22,0.0,0.0,,9,6
1922,Research & Development,Healthcare Representative,Male,45,4,Travel_Frequently,4,2,5399,Yes,98.5,15,Completed,Yes,Yes,Yes,2022-07-07,1.0,1.0,30.9,2,2
1924,Sales,Sales Executive,Male,33,4,Travel_Rarely,10,2,5487,Yes,84.8,12,Completed,Yes,Yes,Yes,2016-08-14,1.0,0.0,8.1,5,5
1927,Sales,Sales Executive,Male,28,2,Travel_Frequently,7,2,6834,Yes,88.9,18,Completed,Yes,Yes,Yes,2019-07-13,0.0,0.0,,5,4
1928,Sales,Sales Representative,Male,29,3,Travel_Frequently,1,1,1091,Yes,87.0,7,Completed,Yes,Yes,Yes,2025-10-10,0.0,0.0,,7,6
1929,Sales,Sales Executive,Female,39,4,Non-Travel,3,2,5736,Yes,97.9,16,Completed,Yes,Yes,Yes,2023-06-25,1.0,0.0,3.9,7,5
1931,Research & Development,Research Scientist,Male,27,4,Travel_Rarely,5,1,2226,Yes,93.8,9,Completed,Yes,Yes,Yes,2021-06-18,0.0,0.0,,4,3
1932,Research & Development,Research Scientist,Male,34,4,Travel_Frequently,15,2,5747,Yes,87.7,7,Completed,Yes,Yes,Yes,2016-08-09,0.0,0.0,,7,6
1933,Sales,Sales Executive,Female,28,2,Travel_Rarely,2,2,9854,Yes,91.4,8,Completed,Yes,Yes,Yes,2024-06-15,1.0,0.0,0.8,3,2
1934,Research & Development,Research Scientist,Male,47,4,Non-Travel,8,2,5467,Yes,84.4,8,Completed,Yes,Yes,Yes,2018-06-17,1.0,0.0,0.8,6,5
1935,Sales,Sales Executive,Female,56,5,Travel_Rarely,0,2,5380,Yes,88.2,5,Completed,Yes,Yes,Yes,2026-06-04,1.0,0.0,3.0,6,6
1936,Research & Development,Manufacturing Director,Male,39,2,Travel_Rarely,10,2,5151,Yes,95.6,17,Completed,Yes,Yes,Yes,2016-08-19,1.0,0.0,9.3,5,3
1937,Research & Development,Research Scientist,Female,38,3,Travel_Frequently,20,2,2133,Yes,80.2,7,Completed,Yes,Yes,Yes,2016-08-09,1.0,1.0,12.8,8,7
1938,Sales,Manager,Female,58,3,Travel_Rarely,1,4,17875,Yes,96.0,8,Completed,Yes,Yes,Yes,2025-08-28,1.0,0.0,10.1,7,6
1939,Research & Development,Research Scientist,Female,32,2,Travel_Frequently,4,1,2432,Yes,92.2,9,Completed,Yes,Yes,Yes,2022-07-25,1.0,0.0,5.3,8,6
1940,Research & Development,Research Scientist,Male,38,2,Travel_Rarely,5,1,4771,Yes,99.3,15,Completed,Yes,Yes,Yes,2021-07-02,1.0,0.0,2.5,7,5
1941,Research & Development,Research Director,Male,49,1,Travel_Frequently,5,5,19161,Yes,88.5,11,Completed,Yes,Yes,Yes,2021-07-26,1.0,0.0,5.2,4,4
1943,Sales,Sales Executive,Male,42,4,Travel_Rarely,0,2,5087,Yes,84.4,9,Completed,Yes,Yes,Yes,2026-05-02,2.0,1.0,35.9,4,3
1944,Human Resources,Human Resources,Female,27,3,Travel_Frequently,1,1,2863,Yes,92.5,14,Completed,Yes,Yes,Yes,2025-08-26,1.0,1.0,43.5,6,5
1945,Sales,Sales Executive,Male,35,4,Travel_Rarely,5,2,5561,Yes,80.1,15,Completed,Yes,Yes,Yes,2021-08-10,0.0,0.0,,4,4
1947,Research & Development,Research Scientist,Male,28,3,Non-Travel,5,1,2144,Yes,96.8,13,Completed,Yes,Yes,Yes,2021-06-22,0.0,0.0,,6,5
1948,Research & Development,Research Scientist,Male,31,2,Non-Travel,4,1,3065,Yes,91.9,9,Completed,Yes,Yes,Yes,2022-06-30,1.0,0.0,3.8,6,5
1949,Research & Development,Laboratory Technician,Male,36,4,Non-Travel,5,1,2810,Yes,93.7,12,Completed,Yes,Yes,Yes,2021-07-25,1.0,1.0,44.4,6,5
1950,Sales,Sales Executive,Male,34,3,Travel_Rarely,14,3,9888,Yes,86.7,9,Completed,Yes,Yes,Yes,2016-08-11,1.0,0.0,12.0,4,4
1951,Sales,Sales Executive,Male,34,4,Travel_Rarely,8,3,8628,Yes,86.5,9,Completed,Yes,Yes,Yes,2018-07-02,1.0,0.0,11.2,9,7
1952,Research & Development,Laboratory Technician,Male,26,3,Travel_Rarely,7,1,2867,Yes,93.1,15,Completed,Yes,Yes,Yes,2019-08-01,1.0,0.0,5.2,4,4
1954,Research & Development,Healthcare Representative,Male,29,3,Travel_Rarely,5,2,5373,Yes,83.8,13,Completed,Yes,Yes,Yes,2021-07-26,2.0,1.0,8.15,4,4
1955,Research & Development,Healthcare Representative,Female,32,4,Non-Travel,5,2,6667,Yes,84.8,5,Completed,Yes,Yes,Yes,2021-06-19,0.0,0.0,,8,7
1956,Research & Development,Research Scientist,Male,31,3,Travel_Frequently,10,2,5003,Yes,97.1,17,Completed,Yes,Yes,Yes,2016-08-19,0.0,0.0,,4,4
1960,Research & Development,Laboratory Technician,Male,28,3,Travel_Rarely,4,1,2367,Yes,88.1,10,Completed,Yes,Yes,Yes,2022-07-04,0.0,0.0,,6,6
1961,Sales,Sales Representative,Male,38,3,Travel_Rarely,1,1,2858,Yes,80.5,12,Completed,Yes,Yes,Yes,2025-08-23,1.0,1.0,40.2,6,4
1962,Sales,Sales Executive,Female,35,4,Travel_Rarely,10,2,5204,Yes,85.2,11,Completed,Yes,Yes,Yes,2016-08-13,1.0,0.0,2.2,5,3
1965,Sales,Sales Executive,Male,27,3,Travel_Rarely,7,2,4105,Yes,87.8,5,Completed,Yes,Yes,Yes,2019-07-13,0.0,0.0,,6,5
1966,Research & Development,Manufacturing Director,Male,32,4,Travel_Rarely,1,2,9679,Yes,91.4,8,Completed,Yes,Yes,Yes,2025-09-13,2.0,2.0,50.4,6,5
1967,Sales,Sales Executive,Male,31,4,Travel_Frequently,10,2,5617,Yes,94.5,8,Completed,Yes,Yes,Yes,2016-08-10,0.0,0.0,,5,5
1968,Sales,Sales Executive,Male,53,4,Travel_Rarely,2,3,10448,Yes,90.7,17,Completed,Yes,Yes,Yes,2024-07-05,0.0,0.0,,6,6
1969,Research & Development,Research Scientist,Female,54,2,Travel_Rarely,4,2,2897,Yes,98.1,15,Completed,Yes,Yes,Yes,2022-07-17,0.0,0.0,,5,5
1970,Research & Development,Healthcare Representative,Male,33,2,Travel_Frequently,9,2,5968,Yes,90.1,18,Completed,Yes,Yes,Yes,2017-07-29,0.0,0.0,,5,5
1971,Research & Development,Healthcare Representative,Male,43,3,Travel_Rarely,10,3,7510,Yes,96.8,13,Completed,Yes,Yes,Yes,2016-08-15,0.0,0.0,,7,6
1972,Human Resources,Human Resources,Male,38,4,Travel_Frequently,6,1,2991,Yes,85.9,12,Completed,Yes,Yes,Yes,2020-08-02,0.0,0.0,,8,7
1973,Human Resources,Manager,Male,55,4,Travel_Rarely,10,5,19636,Yes,94.8,16,Completed,Yes,Yes,Yes,2016-08-18,1.0,0.0,2.0,6,6
1974,Research & Development,Laboratory Technician,Female,31,1,Travel_Rarely,1,1,1129,Yes,83.7,15,Completed,Yes,Yes,Yes,2025-09-26,1.0,0.0,11.2,7,4
1975,Sales,Sales Executive,Male,39,4,Travel_Rarely,20,4,13341,Yes,86.7,6,Completed,Yes,Yes,Yes,2016-08-08,1.0,0.0,6.4,7,7
1976,Research & Development,Research Scientist,Male,42,2,Non-Travel,20,2,4332,Yes,87.1,16,Completed,Yes,Yes,Yes,2016-08-18,1.0,0.0,2.0,8,7
1979,Research & Development,Research Director,Female,31,3,Non-Travel,11,3,11031,Yes,86.1,17,Completed,Yes,Yes,Yes,2016-08-19,0.0,0.0,,4,3
1980,Research & Development,Manufacturing Director,Female,54,3,Travel_Rarely,5,2,4440,Yes,86.6,9,Completed,Yes,Yes,Yes,2021-06-15,0.0,0.0,,6,5
1981,Research & Development,Healthcare Representative,Male,24,2,Travel_Rarely,4,2,4617,Yes,85.9,18,Completed,Yes,Yes,Yes,2022-07-13,0.0,0.0,,6,6
1982,Research & Development,Laboratory Technician,Male,23,2,Travel_Rarely,5,1,2647,Yes,89.4,18,Completed,Yes,Yes,Yes,2021-08-12,0.0,0.0,,2,1
1985,Research & Development,Laboratory Technician,Female,40,3,Travel_Frequently,10,2,6323,Yes,91.7,14,Completed,Yes,Yes,Yes,2016-08-16,1.0,0.0,0.6,6,5
1986,Sales,Sales Executive,Female,40,2,Travel_Rarely,11,2,5677,Yes,89.4,8,Completed,Yes,Yes,Yes,2016-08-10,1.0,0.0,1.2,6,6
1987,Human Resources,Human Resources,Female,25,3,Travel_Rarely,2,1,2187,Yes,82.4,15,Completed,Yes,Yes,Yes,2024-07-14,1.0,0.0,8.0,5,4
1989,Research & Development,Laboratory Technician,Male,30,2,Travel_Rarely,12,1,3748,Yes,90.6,11,Completed,Yes,Yes,Yes,2016-08-13,1.0,0.0,11.3,5,5
1992,Research & Development,Laboratory Technician,Male,25,1,Travel_Rarely,2,1,3977,Yes,97.4,7,Completed,Yes,Yes,Yes,2024-08-04,0.0,0.0,,6,6
1993,Research & Development,Healthcare Representative,Male,47,3,Travel_Rarely,17,3,8633,Yes,99.8,10,Completed,Yes,Yes,Yes,2016-08-12,0.0,0.0,,7,5
1994,Research & Development,Laboratory Technician,Male,33,2,Non-Travel,1,1,2008,Yes,45.2,30,Delayed,Yes,No,Yes,,0.0,0.0,,1,1
1995,Sales,Sales Executive,Male,38,4,Travel_Rarely,15,2,4440,Yes,81.6,10,Completed,Yes,Yes,Yes,2016-08-12,0.0,0.0,,5,3
1996,Sales,Sales Representative,Male,31,2,Travel_Rarely,2,1,3067,Yes,99.7,10,Completed,Yes,Yes,Yes,2024-07-01,0.0,0.0,,9,5
1997,Research & Development,Manufacturing Director,Male,38,4,Travel_Frequently,8,2,5321,Yes,81.2,12,Completed,Yes,Yes,Yes,2018-07-05,1.0,0.0,3.4,8,7
1998,Research & Development,Research Scientist,Male,42,4,Travel_Rarely,4,2,5410,Yes,84.2,17,Completed,Yes,Yes,Yes,2022-08-01,1.0,0.0,5.5,5,4
1999,Research & Development,Research Scientist,Male,41,3,Travel_Rarely,5,1,2782,Yes,91.5,7,Completed,Yes,Yes,Yes,2021-07-29,0.0,0.0,,4,3
2000,Research & Development,Research Director,Female,47,1,Non-Travel,13,3,11957,Yes,95.7,17,Completed,Yes,Yes,Yes,2016-08-19,0.0,0.0,,6,5
2003,Research & Development,Laboratory Technician,Male,35,4,Travel_Rarely,2,1,2660,Yes,82.6,11,Completed,Yes,Yes,Yes,2024-08-06,1.0,0.0,0.9,6,5
2007,Research & Development,Research Scientist,Male,22,2,Travel_Rarely,3,1,3375,Yes,88.6,11,Completed,Yes,Yes,Yes,2023-07-03,1.0,0.0,3.0,6,5
2008,Research & Development,Research Scientist,Male,35,4,Travel_Rarely,10,2,5098,Yes,87.7,5,Completed,Yes,Yes,Yes,2016-08-07,1.0,0.0,4.0,8,7
2009,Research & Development,Healthcare Representative,Female,33,2,Travel_Rarely,9,2,4878,Yes,84.0,10,Completed,Yes,Yes,Yes,2017-07-09,1.0,0.0,0.6,6,5
